pitcher,stand,hr,bbe,barrels,pull_air,air_ev,name,bats,pa,barrel_rate,pull_air_rate,bbe_per_pa,xhr_pa_raw,talent_hr_pa,regression_w
801139,R,7,173,14,25,90.97872340425532,"Stanton, Giancarlo",R,287,0.08092485549132948,0.14450867052023122,0.6027874564459931,0.029616724738675958,0.030102624751335426,0.49
801403,R,3,62,6,5,96.02727272727272,"Springer, George",R,101,0.0967741935483871,0.08064516129032258,0.6138613861386139,0.035049504950495046,0.031717365555211395,0.256
801434,R,0,9,0,0,91.15,"Murphy, Sean",R,19,0.0,0.0,0.47368421052631576,0.0,0.029113932049896638,0.048
802408,R,0,7,0,1,91.26666666666667,"Ortiz, Joey",R,10,0.0,0.14285714285714285,0.7,0.0017999999999999997,0.029492690681446335,0.037
804267,R,2,61,6,8,90.85151515151514,"Ruiz, Keibert",R,86,0.09836065573770492,0.13114754098360656,0.7093023255813954,0.041790697674418606,0.033409816247178425,0.253
804619,R,0,6,0,0,78.06666666666666,"Sosa, Lenyn",R,8,0.0,0.0,0.75,0.0,0.02958351159908852,0.032
804636,R,1,16,2,1,94.83,"Lopez, Otto",R,21,0.125,0.0625,0.7619047619047619,0.05561904761904761,0.03261447918028177,0.082
805123,R,5,88,7,16,91.88510638297873,"Soler, Jorge",R,137,0.07954545454545454,0.18181818181818182,0.6423357664233577,0.031481751824817515,0.030869131783635845,0.328
805299,R,0,41,2,4,93.9076923076923,"Suzuki, Seiya",R,61,0.04878048780487805,0.0975609756097561,0.6721311475409836,0.0200327868852459,0.028614829953509262,0.186
805326,R,1,42,3,10,95.40454545454546,"Alonso, Pete",R,54,0.07142857142857142,0.23809523809523808,0.7777777777777778,0.03527777777777777,0.031460359568005095,0.189
805427,R,1,14,1,2,84.05,"Peraza, Oswald",R,31,0.07142857142857142,0.14285714285714285,0.45161290322580644,0.019709677419354834,0.029785920831450683,0.072
805673,R,8,115,12,17,93.07169811320755,"Jiménez, Leo",R,155,0.10434782608695652,0.14782608695652175,0.7419354838709677,0.04649032258064515,0.036776000861710706,0.39
806188,R,0,37,1,4,90.16,"Sosa, Edmundo",R,56,0.02702702702702703,0.10810810810810811,0.6607142857142857,0.011553571428571427,0.027327259448329987,0.171
806960,R,5,42,5,10,93.93809523809524,"Springer, George",R,53,0.11904761904761904,0.23809523809523808,0.7924528301886793,0.057641509433962256,0.03569133582728324,0.189
807743,R,2,57,4,15,92.86511627906977,"Thomas, Colby",R,77,0.07017543859649122,0.2631578947368421,0.7402597402597403,0.03337662337662337,0.03124472864935864,0.241
808963,R,10,122,17,17,95.22950819672131,"Hedges, Austin",R,182,0.13934426229508196,0.13934426229508196,0.6703296703296703,0.055390109890109875,0.040596445576237976,0.404
808967,R,8,167,11,30,91.58205128205128,"Tawa, Tim",R,245,0.0658682634730539,0.17964071856287425,0.6816326530612244,0.028020408163265304,0.029342770376644872,0.481
808970,R,0,6,0,1,96.06666666666666,"O'Hoppe, Logan",R,9,0.0,0.16666666666666666,0.6666666666666666,0.0019999999999999996,0.02964802772812078,0.032
810938,R,1,12,1,2,96.45714285714287,"Stewart, Sal",R,12,0.08333333333333333,0.16666666666666666,1.0,0.050916666666666666,0.031841318528283674,0.062
813349,R,11,184,22,26,93.90625,"De La Cruz, Elly",R,283,0.11956521739130435,0.14130434782608695,0.6501766784452296,0.04635335689045936,0.03854821655295326,0.505
814305,R,3,10,3,1,93.4625,"Ford, Harry",R,14,0.3,0.1,0.7142857142857143,0.12449999999999999,0.03551333240752876,0.053
815083,R,6,76,6,18,92.84651162790698,"Riley, Austin",R,110,0.07894736842105263,0.23684210526315788,0.6909090909090909,0.03430909090909091,0.03167978150984912,0.297
820862,R,2,48,3,11,92.57368421052632,"Hill, Derek",R,84,0.0625,0.22916666666666666,0.5714285714285714,0.02289285714285714,0.028953466229331613,0.211
837227,R,2,53,4,5,91.9578947368421,"Adell, Jo",R,106,0.07547169811320754,0.09433962264150944,0.5,0.022547169811320752,0.028744777499701567,0.227
434378,L,1,10,2,3,97.14285714285714,"Marte, Ketel",L,13,0.2,0.3,0.7692307692307693,0.09261538461538461,0.0338351947557069,0.053
445276,L,3,32,4,6,96.37619047619049,"Cronenworth, Jake",L,65,0.125,0.1875,0.49230769230769234,0.03704615384615385,0.03154721736088391,0.151
453286,L,6,68,8,12,93.11470588235295,"Castro, Willi",L,92,0.11764705882352941,0.17647058823529413,0.7391304347826086,0.05234782608695652,0.03654106988444963,0.274
455119,L,1,17,1,1,84.42222222222222,"Marsh, Brandon",L,23,0.058823529411764705,0.058823529411764705,0.7391304347826086,0.02578260869565217,0.030156535559677927,0.086
471911,L,1,39,2,10,94.36842105263158,"Abrams, CJ",L,45,0.05128205128205128,0.2564102564102564,0.8666666666666667,0.029555555555555554,0.030389040292680965,0.178
472610,L,2,32,2,2,95.0875,"Cruz, Oneil",L,43,0.0625,0.0625,0.7441860465116279,0.027581395348837207,0.030118574568836112,0.151
476594,L,1,8,2,0,94.22,"Mack, Joe",L,12,0.25,0.0,0.6666666666666666,0.09583333333333333,0.033346807574984746,0.043
489446,L,2,28,3,5,95.125,"Piñango, Yohendrick",L,52,0.10714285714285714,0.17857142857142858,0.5384615384615384,0.034903846153846146,0.031153081008356523,0.135
500743,L,1,11,1,2,91.72857142857143,"Valenzuela, Brandon",L,12,0.09090909090909091,0.18181818181818182,0.9166666666666666,0.050916666666666666,0.03174144759562198,0.058
500779,L,3,26,4,5,96.39999999999999,"Marsee, Jakob",L,39,0.15384615384615385,0.19230769230769232,0.6666666666666666,0.06128205128205128,0.03444595383865921,0.126
518585,L,2,63,4,13,89.15454545454546,"Arraez, Luis",L,109,0.06349206349206349,0.20634920634920634,0.5779816513761468,0.023247706422018344,0.02867135251859103,0.259
518876,L,15,224,31,40,95.7125,"Taveras, Leody",L,298,0.13839285714285715,0.17857142857142858,0.7516778523489933,0.06223154362416107,0.04812474982485779,0.554
518886,L,3,50,4,13,95.10000000000001,"McNeil, Jeff",L,74,0.08,0.26,0.6756756756756757,0.034243243243243245,0.03136824051996795,0.217
519141,L,3,42,3,6,90.08260869565218,"Loperfido, Joey",L,59,0.07142857142857142,0.14285714285714285,0.711864406779661,0.031067796610169486,0.030663876644403527,0.189
519242,L,1,70,4,4,87.93809523809524,"Pasquantino, Vinnie",L,114,0.05714285714285714,0.05714285714285714,0.6140350877192983,0.02080701754385965,0.02783609754200256,0.28
527048,L,4,80,6,14,94.67027027027028,"Butler, Lawrence",L,116,0.075,0.175,0.6896551724137931,0.031913793103448274,0.0309832177142551,0.308
542888,L,2,46,4,3,91.28076923076924,"Rivas, Leo",L,74,0.08695652173913043,0.06521739130434782,0.6216216216216216,0.03181081081081081,0.030822258649237887,0.204
543037,L,9,124,10,25,92.76111111111112,"Aranda, Jonathan",L,195,0.08064516129032258,0.20161290322580644,0.6358974358974359,0.03179487179487179,0.031069398881561072,0.408
543056,L,0,34,0,3,88.72142857142856,"Friedl, TJ",L,47,0.0,0.08823529411764706,0.723404255319149,0.001148936170212766,0.02589531302438177,0.159
543135,L,12,211,20,39,94.5089108910891,"Harper, Bryce",L,295,0.0947867298578199,0.1848341232227488,0.7152542372881356,0.04136271186440677,0.036394029055806375,0.54
543243,L,8,204,16,37,93.60576923076923,"De La Cruz, Elly",L,296,0.0784313725490196,0.18137254901960784,0.6891891891891891,0.03333108108108107,0.03203665025513282,0.531
543309,L,0,4,0,1,91.56666666666666,"Larnach, Trevor",L,4,0.0,0.25,1.0,0.0045,0.030002897594730786,0.022
543510,L,0,11,3,0,104.25999999999999,"Harris II, Michael",L,15,0.2727272727272727,0.0,0.7333333333333333,0.11499999999999998,0.03543211077188725,0.058
544150,L,4,71,5,9,91.74565217391304,"Carter, Evan",L,94,0.07042253521126761,0.1267605633802817,0.7553191489361702,0.03230851063829787,0.031061503636452645,0.283
545121,L,0,5,1,0,95.65,"Caratini, Victor",L,6,0.2,0.0,0.8333333333333334,0.09583333333333333,0.0323335125626872,0.027
547179,L,12,212,25,35,94.93057851239669,"Hicks, Liam",L,286,0.1179245283018868,0.1650943396226415,0.7412587412587412,0.05246503496503496,0.0424110218622905,0.541
547184,L,0,7,2,3,93.03333333333335,"Sánchez, Jesús",L,11,0.2857142857142857,0.42857142857142855,0.6363636363636364,0.10945454545454543,0.03352253997653627,0.037
547973,L,0,26,2,2,95.96000000000001,"Cronenworth, Jake",L,49,0.07692307692307693,0.07692307692307693,0.5306122448979592,0.024204081632653064,0.029766210096502158,0.126
548384,L,1,48,0,10,90.21739130434783,"Lowe, Brandon",L,67,0.0,0.20833333333333334,0.7164179104477612,0.0026865671641791043,0.024699510444346765,0.211
552640,L,3,53,4,16,94.15172413793104,"Duran, Jarren",L,74,0.07547169811320754,0.3018867924528302,0.7162162162162162,0.03497297297297297,0.03157124774677267,0.227
554430,L,8,150,10,22,93.75466666666667,"Baldwin, Drake",L,245,0.06666666666666667,0.14666666666666667,0.6122448979591837,0.025085714285714288,0.028076940303901843,0.455
571510,L,1,51,4,8,90.46842105263158,"Abrams, CJ",L,76,0.0784313725490196,0.1568627450980392,0.6710526315789473,0.0321578947368421,0.030920284800906545,0.221
571578,L,1,66,2,18,92.43333333333334,"Gray, Tristan",L,100,0.030303030303030304,0.2727272727272727,0.66,0.014739999999999998,0.026322655111505954,0.268
571927,L,2,61,2,6,92.0409090909091,"Burleson, Alec",L,78,0.03278688524590164,0.09836065573770492,0.782051282051282,0.016128205128205127,0.026914330581954263,0.253
571945,L,13,219,19,33,95.95471698113208,"Ballesteros, Moisés",L,264,0.0867579908675799,0.1506849315068493,0.8295454545454546,0.04363257575757575,0.03773951691313172,0.549
571948,L,1,60,3,8,92.025,"Abrams, CJ",L,75,0.05,0.13333333333333333,0.8,0.024919999999999998,0.029157221489293603,0.25
572143,L,1,25,2,3,88.08333333333333,"Rengifo, Luis",L,37,0.08,0.12,0.6756756756756757,0.03254054054054054,0.030809983760702334,0.122
