batter,p_throws,hr,bbe,barrels,pull_air,air_ev,name,bats,pa,barrel_rate,pull_air_rate,bbe_per_pa,xhr_pa_raw,talent_hr_pa,regression_w
805811,R,10,175,20,27,96.0343137254902,"Eldridge, Bryce",L,292,0.11428571428571428,0.15428571428571428,0.5993150684931506,0.04104794520547944,0.03851064911987605,0.745
805904,R,3,28,5,3,96.10769230769232,"Cole, Zach",L,47,0.17857142857142858,0.10714285714285714,0.5957446808510638,0.06231914893617021,0.04104032161846289,0.318
805999,R,6,208,13,29,92.1626168224299,"Ewing, A.J.",L,316,0.0625,0.13942307692307693,0.6582278481012658,0.025306962025316453,0.026606194901036533,0.776
806068,R,5,95,4,13,92.86976744186046,"Emerson, Colt",L,161,0.042105263157894736,0.1368421052631579,0.5900621118012422,0.015739130434782606,0.02168922273236333,0.613
806146,R,3,61,3,4,91.79230769230769,"Lombard Jr., George",R,93,0.04918032786885246,0.06557377049180328,0.6559139784946236,0.01932258064516129,0.02516768224435378,0.504
806198,R,2,114,4,17,90.73559322033897,"Pratt, Cooper",R,160,0.03508771929824561,0.14912280701754385,0.7125,0.016287499999999996,0.02139877662190786,0.655
806367,R,0,43,2,8,92.60000000000001,"Hill, Turner",L,60,0.046511627906976744,0.18604651162790697,0.7166666666666667,0.021566666666666665,0.027126007756103254,0.417
806956,R,0,5,0,0,96.6,"Salas, Ethan",L,8,0.0,0.0,0.625,0.0,0.02871710972633798,0.077
807712,R,8,270,9,43,89.78150684931506,"Keaschall, Luke",R,376,0.03333333333333333,0.15925925925925927,0.7180851063829787,0.0158218085106383,0.01860151645480094,0.818
807713,R,3,66,4,10,89.8921052631579,"Shaw, Matt",R,93,0.06060606060606061,0.15151515151515152,0.7096774193548387,0.02666666666666666,0.028782635969936257,0.524
807726,R,0,8,2,0,103.45,"Peck, John",R,14,0.25,0.0,0.5714285714285714,0.08214285714285713,0.03711404396110037,0.118
807727,R,1,31,2,4,92.17857142857143,"McAdoo, Charles",R,39,0.06451612903225806,0.12903225806451613,0.7948717948717948,0.03133333333333333,0.03118621390709123,0.341
807747,R,0,22,0,1,89.74444444444445,"Nishida, Rikuu",L,26,0.0,0.045454545454545456,0.8461538461538461,0.0006923076923076923,0.022949303676130947,0.268
807799,R,5,210,7,27,91.23010752688171,"Yoshida, Masataka",L,267,0.03333333333333333,0.12857142857142856,0.7865168539325843,0.01689513108614232,0.02005403577889576,0.778
808959,R,25,165,33,21,100.33932584269664,"Murakami, Munetaka",L,341,0.2,0.12727272727272726,0.4838709677419355,0.05675366568914956,0.04991540875965176,0.733
808975,R,1,78,3,10,91.7439024390244,"Kim, Hyeseong",L,116,0.038461538461538464,0.1282051282051282,0.6724137931034483,0.016422413793103448,0.022808408754159692,0.565
808982,R,7,322,9,59,90.16432748538011,"Lee, Jung Hoo",L,383,0.027950310559006212,0.18322981366459629,0.8407310704960835,0.016284595300261096,0.01861322465679592,0.843
810938,R,2,106,1,11,89.52894736842104,"Williamson, Ben",R,150,0.009433962264150943,0.10377358490566038,0.7066666666666667,0.005153333333333333,0.014535334129790977,0.639
811965,R,0,29,0,5,92.80909090909091,"Kuroda-Grauer, Joshua",R,35,0.0,0.1724137931034483,0.8285714285714286,0.0025714285714285713,0.021811051244757268,0.326
813841,R,1,30,1,0,91.56666666666666,"Cox, Jonah",R,46,0.03333333333333333,0.0,0.6521739130434783,0.012499999999999999,0.024906801469021873,0.333
814430,R,1,27,3,4,96.63333333333334,"Callahan, Brett",L,48,0.1111111111111111,0.14814814814814814,0.5625,0.0374375,0.033073846347264006,0.31
814439,R,3,113,9,22,91.45942028985507,"Waldschmidt, Ryan",R,192,0.07964601769911504,0.19469026548672566,0.5885416666666666,0.029015624999999996,0.02974206796076282,0.653
815873,R,2,26,2,3,90.62307692307692,"Keys, Sean",L,43,0.07692307692307693,0.11538461538461539,0.6046511627906976,0.028,0.03016990851409266,0.302
823550,R,1,90,4,16,91.475,"Song, Sung-Mun",L,132,0.044444444444444446,0.17777777777777778,0.6818181818181818,0.019606060606060603,0.024207717245049484,0.6
828599,R,0,14,0,1,94.28333333333335,"Spence, Lucas",L,29,0.0,0.07142857142857142,0.4827586206896552,0.0006206896551724138,0.025341916045734894,0.189
457705,L,1,35,3,4,91.52380952380952,"McCutchen, Andrew",R,50,0.08571428571428572,0.11428571428571428,0.7,0.03593999999999999,0.03107916157054582,0.368
467793,L,0,3,0,1,68.4,"Santana, Carlos",R,4,0.0,0.3333333333333333,0.75,0.0045,0.02711302141590243,0.048
500743,L,3,119,7,21,91.51803278688526,"Rojas, Miguel",R,146,0.058823529411764705,0.17647058823529413,0.815068493150685,0.030157534246575343,0.02951601633823642,0.665
502054,L,0,7,0,0,87.39999999999999,"Pham, Tommy",R,12,0.0,0.0,0.5833333333333334,0.0,0.025292841032863483,0.104
502671,L,11,115,16,14,93.10350877192982,"Goldschmidt, Paul",R,171,0.1391304347826087,0.12173913043478261,0.672514619883041,0.055274853801169595,0.04600702020763633,0.657
506702,L,0,12,0,3,85.2,"León, Sandy",R,20,0.0,0.25,0.6,0.0026999999999999997,0.02398639373891463,0.167
514888,L,3,82,3,15,92.31162790697675,"Altuve, Jose",R,123,0.036585365853658534,0.18292682926829268,0.6666666666666666,0.01621951219512195,0.0213001433042384,0.577
516782,L,1,84,7,4,93.034375,"Marte, Starling",R,126,0.08333333333333333,0.047619047619047616,0.6666666666666666,0.03251587301587301,0.030735789462049905,0.583
518595,L,1,22,2,3,93.15833333333335,"d'Arnaud, Travis",R,40,0.09090909090909091,0.13636363636363635,0.55,0.0301,0.028741711575632357,0.268
518692,L,5,141,9,15,93.60285714285715,"Freeman, Freddie",L,200,0.06382978723404255,0.10638297872340426,0.705,0.027224999999999996,0.0275290813393127,0.701
519317,L,1,16,3,3,96.6,"Stanton, Giancarlo",R,30,0.1875,0.1875,0.5333333333333333,0.0593,0.034781846700024384,0.211
521692,L,4,117,14,25,92.87432432432432,"Perez, Salvador",R,158,0.11965811965811966,0.21367521367521367,0.740506329113924,0.05379746835443037,0.04513516467045314,0.661
542303,L,4,64,6,9,94.19142857142856,"Ozuna, Marcell",R,103,0.09375,0.140625,0.6213592233009708,0.03506796116504854,0.031765885998104516,0.516
543309,L,3,35,3,4,92.60499999999999,"Higashioka, Kyle",R,54,0.08571428571428572,0.11428571428571428,0.6481481481481481,0.033277777777777774,0.030098342857095527,0.368
543510,L,0,39,2,2,94.2,"McCann, James",R,55,0.05128205128205128,0.05128205128205128,0.7090909090909091,0.02156363636363636,0.02561214310488557,0.394
543760,L,3,88,5,26,90.44561403508771,"Semien, Marcus",R,132,0.056818181818181816,0.29545454545454547,0.6666666666666666,0.025325757575757574,0.026508696053165675,0.595
543807,L,3,104,6,19,92.34615384615384,"Springer, George",R,146,0.057692307692307696,0.18269230769230768,0.7123287671232876,0.025972602739726028,0.02680348191544732,0.634
543877,L,1,48,1,9,89.04230769230769,"Vázquez, Christian",R,61,0.020833333333333332,0.1875,0.7868852459016393,0.012081967213114752,0.0210606923651052,0.444
545121,L,6,136,8,26,89.55342465753424,"Vargas, Ildemaro",R,158,0.058823529411764705,0.19117647058823528,0.8607594936708861,0.0320759493670886,0.030902803383295423,0.694
545341,L,9,105,15,17,93.57575757575758,"Grichuk, Randal",R,151,0.14285714285714285,0.1619047619047619,0.695364238410596,0.0591456953642384,0.04790859613604173,0.636
545361,L,5,92,13,8,92.89230769230768,"Trout, Mike",R,160,0.14130434782608695,0.08695652173913043,0.575,0.04761874999999999,0.03997069308685429,0.605
547180,L,4,140,10,22,92.86621621621622,"Harper, Bryce",L,238,0.07142857142857142,0.15714285714285714,0.5882352941176471,0.025823529411764704,0.02654957233424456,0.7
553869,L,6,68,12,12,95.61621621621622,"Díaz, Elias",R,92,0.17647058823529413,0.17647058823529413,0.7391304347826086,0.07734782608695652,0.05433025408683513,0.531
553993,L,5,48,7,4,92.95862068965518,"Suárez, Eugenio",R,111,0.14583333333333334,0.08333333333333333,0.43243243243243246,0.03690990990990991,0.03209533356368083,0.444
571448,L,7,100,8,24,91.63125000000001,"Arenado, Nolan",R,143,0.08,0.24,0.6993006993006993,0.03518881118881118,0.03258438417551857,0.625
571657,L,0,8,0,1,82.25,"Farmer, Kyle",R,11,0.0,0.125,0.7272727272727273,0.0016363636363636363,0.025113400857246504,0.118
571771,L,2,25,3,1,94.06666666666666,"Hernández, Enrique",R,42,0.12,0.04,0.5952380952380952,0.041499999999999995,0.03214259234355121,0.294
571912,L,1,16,1,4,93.15,"Maile, Luke",R,26,0.0625,0.25,0.6153846153846154,0.024884615384615383,0.027536502570469728,0.211
571970,L,6,73,9,20,95.03243243243243,"Muncy, Max",L,119,0.1232876712328767,0.273972602739726,0.6134453781512605,0.0465126050420168,0.03827098133285022,0.549
572233,L,5,85,6,9,93.72285714285715,"Walker, Christian",R,134,0.07058823529411765,0.10588235294117647,0.6343283582089553,0.026955223880597012,0.02748837502794896,0.586
573262,L,0,18,0,4,91.13,"Yastrzemski, Mike",L,36,0.0,0.2222222222222222,0.5,0.0019999999999999996,0.022187440374382732,0.231
575929,L,7,82,14,12,97.54761904761905,"Contreras, Willson",R,136,0.17073170731707318,0.14634146341463414,0.6029411764705882,0.06077941176470588,0.047031916295124904,0.577
592206,L,1,24,3,8,93.44117647058823,"Castellanos, Nick",R,34,0.125,0.3333333333333333,0.7058823529411765,0.05497058823529412,0.03587993412915372,0.286
592450,L,5,38,8,3,100.0,"Judge, Aaron",R,77,0.21052631578947367,0.07894736842105263,0.4935064935064935,0.060441558441558435,0.040728567040623206,0.388
592518,L,5,102,11,16,92.58571428571429,"Machado, Manny",R,150,0.10784313725490197,0.1568627450980392,0.68,0.04408666666666668,0.03821889104445589,0.63
592626,L,1,17,2,3,95.82857142857142,"Pederson, Joc",L,36,0.11764705882352941,0.17647058823529413,0.4722222222222222,0.03344444444444444,0.029391894866979337,0.221
592663,L,2,74,2,13,93.32708333333333,"Realmuto, J.T.",R,104,0.02702702702702703,0.17567567567567569,0.7115384615384616,0.013307692307692309,0.01999544462664988,0.552
592885,L,2,76,6,2,91.01034482758621,"Yelich, Christian",L,118,0.07894736842105263,0.02631578947368421,0.6440677966101694,0.029542372881355927,0.028969416824888995,0.559
593428,L,1,110,3,12,91.63404255319149,"Bogaerts, Xander",R,147,0.02727272727272727,0.10909090909090909,0.7482993197278912,0.013204081632653058,0.01851217252231582,0.647
593871,L,0,22,2,5,87.38000000000001,"Polanco, Jorge",R,32,0.09090909090909091,0.22727272727272727,0.6875,0.03875,0.03106244328294943,0.268
595879,L,1,41,2,6,89.81176470588235,"Báez, Javier",R,52,0.04878048780487805,0.14634146341463414,0.7884615384615384,0.02419230769230769,0.02659905905531157,0.406
595978,L,2,84,3,14,92.05882352941177,"Hedges, Austin",R,107,0.03571428571428571,0.16666666666666666,0.7850467289719626,0.018476635514018687,0.022546234252634884,0.583
596019,L,5,87,6,17,92.1195652173913,"Lindor, Francisco",R,119,0.06896551724137931,0.19540229885057472,0.7310924369747899,0.03156302521008403,0.03020818736380384,0.592
596103,L,0,38,1,8,90.05000000000001,"Slater, Austin",R,65,0.02631578947368421,0.21052631578947367,0.5846153846153846,0.011061538461538461,0.021581212354493007,0.388
596115,L,0,33,1,6,89.0529411764706,"Story, Trevor",R,55,0.030303030303030304,0.18181818181818182,0.6,0.012418181818181816,0.02262817579786939,0.355
596117,L,0,4,0,0,,"Stubbs, Garrett",L,8,0.0,0.0,0.5,0.0,0.026478442956278957,0.062
596142,L,5,73,6,6,93.77878787878787,"Sánchez, Gary",R,115,0.0821917808219178,0.0821917808219178,0.6347826086956522,0.030939130434782604,0.02972313436797732,0.549
596146,L,0,9,1,3,93.95714285714287,"Kepler, Max",L,12,0.1111111111111111,0.3333333333333333,0.75,0.05241666666666667,0.031396671727563094,0.13
600869,L,0,2,0,1,74.1,"Candelario, Jeimer",R,7,0.0,0.5,0.2857142857142857,0.0025714285714285713,0.027415535586205006,0.032
602104,L,4,26,6,2,95.4625,"Urías, Ramón",R,39,0.23076923076923078,0.07692307692307693,0.6666666666666666,0.08938461538461537,0.04672814359537038,0.302
605137,L,5,136,10,23,92.0056338028169,"Bell, Josh",R,179,0.07352941176470588,0.16911764705882354,0.7597765363128491,0.03443575418994413,0.03254021897466457,0.694
605141,L,5,124,11,24,93.44,"Betts, Mookie",R,150,0.08870967741935484,0.1935483870967742,0.8266666666666667,0.045046666666666665,0.03956742943406805,0.674
605170,L,2,64,6,11,93.36388888888888,"Caratini, Victor",R,114,0.09375,0.171875,0.5614035087719298,0.031999999999999994,0.030182422170982687,0.516
605244,L,1,3,1,0,102.15,"Garcia, Aramis",R,3,0.3333333333333333,0.0,1.0,0.19166666666666665,0.03602571982860084,0.048
605353,L,0,0,0,0,,"Machín, Vimael",L,1,0.0,0.0,0.0,0.0,0.028243672486697555,0.0
606115,L,1,15,1,2,88.0,"Arcia, Orlando",R,20,0.06666666666666667,0.13333333333333333,0.75,0.030549999999999997,0.028704937989358047,0.2
606192,L,6,85,12,11,93.21489361702129,"Hernández, Teoscar",R,131,0.1411764705882353,0.12941176470588237,0.648854961832061,0.05418320610687022,0.04344960598817808,0.586
606466,L,9,115,14,25,97.31935483870969,"Marte, Ketel",R,145,0.12173913043478261,0.21739130434782608,0.7931034482758621,0.058620689655172406,0.04820571234026674,0.657
606992,L,0,14,2,0,92.875,"Haase, Eric",R,29,0.14285714285714285,0.0,0.4827586206896552,0.0396551724137931,0.030402604905337253,0.189
607043,L,5,135,7,18,93.10428571428572,"Nimmo, Brandon",L,182,0.05185185185185185,0.13333333333333333,0.7417582417582418,0.023895604395604397,0.02523347150055614,0.692
607208,L,3,152,10,15,93.14626865671642,"Turner, Trea",R,207,0.06578947368421052,0.09868421052631579,0.7342995169082126,0.02908212560386473,0.02884482755183628,0.717
608070,L,5,107,6,25,95.03064516129032,"Ramírez, José",R,136,0.056074766355140186,0.2336448598130841,0.7867647058823529,0.028676470588235293,0.028520974264329518,0.641
608324,L,7,114,7,26,92.21587301587302,"Bregman, Alex",R,164,0.06140350877192982,0.22807017543859648,0.6951219512195121,0.02739634146341463,0.0276885245748915,0.655
608348,L,6,93,10,10,93.34042553191489,"Kelly, Carson",R,132,0.10752688172043011,0.10752688172043011,0.7045454545454546,0.04492424242424242,0.03838284244873463,0.608
608369,L,5,77,11,7,95.03076923076922,"Seager, Corey",L,122,0.14285714285714285,0.09090909090909091,0.6311475409836066,0.05287704918032786,0.04208870902253356,0.562
608701,L,4,66,7,5,93.58928571428571,"Refsnyder, Rob",R,108,0.10606060606060606,0.07575757575757576,0.6111111111111112,0.03810185185185185,0.0334074807255879,0.524
608841,L,0,12,0,3,91.94,"Meneses, Joey",R,16,0.0,0.25,0.75,0.0033749999999999995,0.02409889373891463,0.167
609280,L,1,64,3,11,91.648,"Andujar, Miguel",R,81,0.046875,0.171875,0.7901234567901234,0.023740740740740736,0.025919578682332745,0.516
620443,L,4,54,3,4,93.476,"Torrens, Luis",R,79,0.05555555555555555,0.07407407407407407,0.6835443037974683,0.02274683544303797,0.02563990757127986,0.474
621020,L,6,83,6,13,93.87555555555555,"Swanson, Dansby",R,133,0.07228915662650602,0.1566265060240964,0.6240601503759399,0.027699248120300748,0.027927677924383325,0.58
621043,L,3,34,5,4,94.3375,"Correa, Carlos",R,48,0.14705882352941177,0.11764705882352941,0.7083333333333334,0.06139583333333333,0.04023487960143816,0.362
621438,L,6,79,7,19,91.2413043478261,"Taylor, Tyrone",R,104,0.08860759493670886,0.24050632911392406,0.7596153846153846,0.04199038461538461,0.03605655204185063,0.568
621439,L,4,76,15,15,96.34761904761905,"Buxton, Byron",R,115,0.19736842105263158,0.19736842105263158,0.6608695652173913,0.0773478260869565,0.055684228910371676,0.559
621493,L,4,111,9,15,93.18484848484849,"Ward, Taylor",R,183,0.08108108108108109,0.13513513513513514,0.6065573770491803,0.029754098360655738,0.029224124369793218,0.649
621550,L,0,10,0,1,93.875,"Wisdom, Patrick",R,24,0.0,0.1,0.4166666666666667,0.00075,0.024316004988597907,0.143
621566,L,14,172,21,26,95.28631578947369,"Olson, Matt",L,259,0.12209302325581395,0.1511627906976744,0.6640926640926641,0.048428571428571425,0.04320833894360405,0.741
622268,L,1,16,0,2,90.18333333333334,"Walton, Donovan",L,18,0.0,0.125,0.8888888888888888,0.0019999999999999996,0.022718688805287542,0.211
622761,L,2,51,2,8,89.9735294117647,"Mateo, Jorge",R,79,0.0392156862745098,0.1568627450980392,0.6455696202531646,0.016379746835443035,0.02279267961990494,0.459
623168,L,0,42,0,6,83.64666666666668,"Heineman, Tyler",R,49,0.0,0.14285714285714285,0.8571428571428571,0.002204081632653061,0.017521488017385116,0.412
623205,L,0,3,0,0,,"Velazquez, Andrew",R,4,0.0,0.0,0.75,0.0,0.026898735701616716,0.048
624413,L,9,129,20,23,98.56,"Alonso, Pete",R,198,0.15503875968992248,0.17829457364341086,0.6515151515151515,0.06017171717171716,0.05003582997012364,0.683
624424,L,2,6,2,0,105.23333333333335,"Conforto, Michael",L,8,0.3333333333333333,0.0,0.75,0.14375,0.03874424771517959,0.091
624428,L,0,14,0,1,89.775,"Frazier, Adam",L,21,0.0,0.07142857142857142,0.6666666666666666,0.0008571428571428571,0.023062437151376396,0.189
624431,L,0,26,0,1,90.15714285714286,"Trevino, Jose",R,32,0.0,0.038461538461538464,0.8125,0.0005625,0.019874945920951785,0.302
624512,L,0,1,0,0,90.7,"McGuire, Reese",L,3,0.0,0.0,0.3333333333333333,0.0,0.027780661462325464,0.016
624585,L,2,55,4,15,89.40277777777777,"Soler, Jorge",R,95,0.07272727272727272,0.2727272727272727,0.5789473684210527,0.027052631578947363,0.027674044226469203,0.478
624641,L,5,91,6,12,94.14634146341463,"Sosa, Edmundo",R,130,0.06593406593406594,0.13186813186813187,0.7,0.0282,0.02821735330597254,0.603
628451,L,0,21,0,8,90.37857142857142,"Ibáñez, Andy",R,24,0.0,0.38095238095238093,0.875,0.005999999999999999,0.02247679443459078,0.259
630105,L,1,59,0,7,88.09545454545454,"Cronenworth, Jake",L,82,0.0,0.11864406779661017,0.7195121951219512,0.0015365853658536584,0.015002343578043857,0.496
640459,L,1,20,2,3,92.825,"Navarreto, Brian",R,35,0.1,0.15,0.5714285714285714,0.03439999999999999,0.029782754365023166,0.25
640492,L,0,9,0,2,91.425,"Azócar, José",R,12,0.0,0.2222222222222222,0.75,0.002999999999999999,0.024951019553650047,0.13
640902,L,1,17,1,3,93.30000000000001,"Pereda, Jhonny",R,27,0.058823529411764705,0.17647058823529413,0.6296296296296297,0.023296296296296298,0.027151394626479097,0.221
641343,L,6,85,10,12,93.81914893617021,"Bauers, Jake",L,144,0.11764705882352941,0.1411764705882353,0.5902777777777778,0.041430555555555554,0.03597391428568328,0.586
641355,L,4,139,5,34,91.13648648648649,"Bellinger, Cody",L,182,0.03597122302158273,0.2446043165467626,0.7637362637362637,0.019159340659340655,0.02189833518015178,0.698
641487,L,1,80,3,6,88.91538461538462,"Crawford, J.P.",L,130,0.0375,0.075,0.6153846153846154,0.0141,0.02016157392287038,0.571
641555,L,0,18,2,3,92.55,"Escarra, J.C.",L,21,0.1111111111111111,0.16666666666666666,0.8571428571428571,0.057333333333333326,0.034956671143613505,0.231
641584,L,0,6,0,1,81.475,"Fraley, Jake",L,10,0.0,0.16666666666666666,0.6,0.0017999999999999997,0.02583970226063414,0.091
641598,L,1,37,3,10,94.69444444444444,"Garver, Mitch",R,64,0.08108108108108109,0.2702702702702703,0.578125,0.029765624999999997,0.02882421107424591,0.381
641680,L,10,114,12,13,91.01333333333334,"Heim, Jonah",R,152,0.10526315789473684,0.11403508771929824,0.75,0.04693421052631578,0.04048919740920605,0.655
641820,L,0,2,1,0,106.0,"Mancini, Trey",R,4,0.5,0.0,0.5,0.14375,0.03196968305164279,0.032
641857,L,0,35,1,6,92.02222222222223,"McMahon, Ryan",L,63,0.02857142857142857,0.17142857142857143,0.5555555555555556,0.01084126984126984,0.0218322609857505,0.368
641933,L,8,79,9,15,94.2826923076923,"O'Neill, Tyler",R,123,0.11392405063291139,0.189873417721519,0.6422764227642277,0.04426829268292682,0.03735119043995016,0.568
642020,L,0,7,0,0,86.6,"Robinson, Chuckie",R,9,0.0,0.0,0.7777777777777778,0.0,0.025292841032863483,0.104
642086,L,0,27,1,3,87.32727272727273,"Smith, Dominic",L,36,0.037037037037037035,0.1111111111111111,0.75,0.01747222222222222,0.024900808611515557,0.31
642133,L,0,2,1,1,94.2,"Tellez, Rowdy",L,2,0.5,0.5,1.0,0.2965,0.0368971024064815,0.032
642201,L,4,74,4,5,91.77027027027027,"White, Eli",R,117,0.05405405405405406,0.06756756756756757,0.6324786324786325,0.020427350427350423,0.023927196125565556,0.552
642215,L,3,53,3,5,94.69166666666666,"Wilson, Weston",R,95,0.05660377358490566,0.09433962264150944,0.5578947368421052,0.019105263157894733,0.023957515898851985,0.469
642350,L,6,59,10,11,97.08947368421053,"Siri, Jose",R,105,0.1694915254237288,0.1864406779661017,0.5619047619047619,0.05664761904761904,0.04232630145387711,0.496
642708,L,5,107,11,16,94.81296296296296,"Rosario, Amed",R,148,0.102803738317757,0.14953271028037382,0.722972972972973,0.04468243243243243,0.038776291134563615,0.641
642715,L,4,83,9,18,94.39148936170211,"Adames, Willy",R,137,0.10843373493975904,0.21686746987951808,0.6058394160583942,0.04013868613138686,0.035147771315433306,0.58
642851,L,1,25,2,6,91.7,"Wynns, Austin",R,37,0.08,0.24,0.6756756756756757,0.033999999999999996,0.029936709990610034,0.294
643217,L,0,27,1,6,86.57857142857142,"Benintendi, Andrew",L,47,0.037037037037037035,0.2222222222222222,0.574468085106383,0.01453191489361702,0.023988299440569114,0.31
643289,L,4,164,6,26,89.08823529411765,"Dubón, Mauricio",R,194,0.036585365853658534,0.15853658536585366,0.845360824742268,0.020195876288659792,0.022351535984562763,0.732
643376,L,2,29,2,5,89.17142857142858,"Jansen, Danny",R,51,0.06896551724137931,0.1724137931034483,0.5686274509803921,0.024313725490196076,0.026963127959747635,0.326
643396,L,1,29,2,7,90.67142857142858,"Kiner-Falefa, Isiah",R,44,0.06896551724137931,0.2413793103448276,0.6590909090909091,0.028999999999999998,0.02849011628316689,0.326
643446,L,0,83,0,12,88.24473684210527,"McNeil, Jeff",L,100,0.0,0.14457831325301204,0.83,0.0021599999999999996,0.013104198246166807,0.58
644433,L,0,14,0,1,87.52857142857144,"Tromp, Chadwick",R,18,0.0,0.07142857142857142,0.7777777777777778,0.001,0.02308946417840342,0.189
645277,L,8,205,7,52,90.39739130434783,"Albies, Ozzie",R,239,0.03414634146341464,0.25365853658536586,0.8577405857740585,0.020757322175732215,0.022452344887648898,0.774
645302,L,0,36,1,10,89.575,"Robles, Victor",R,49,0.027777777777777776,0.2777777777777778,0.7346938775510204,0.015408163265306123,0.02343035652867577,0.375
645305,L,1,27,1,4,84.48333333333333,"Sánchez, Ali",R,40,0.037037037037037035,0.14814814814814814,0.675,0.016175,0.024498222404619005,0.31
646240,L,7,138,14,14,94.68235294117646,"Devers, Rafael",L,215,0.10144927536231885,0.10144927536231885,0.641860465116279,0.03861395348837209,0.03547144409392526,0.697
647304,L,3,150,7,27,87.61875,"Naylor, Josh",L,193,0.04666666666666667,0.18,0.7772020725388601,0.023373056994818654,0.02476466142106977,0.714
649966,L,1,24,1,8,89.52307692307691,"Urías, Luis",R,35,0.041666666666666664,0.3333333333333333,0.6857142857142857,0.02054285714285714,0.02604343953131458,0.286
650333,L,1,160,0,22,85.57945205479453,"Arraez, Luis",L,181,0.0,0.1375,0.8839779005524862,0.0021878453038674034,0.009293979990093808,0.727
650391,L,0,11,0,1,91.26666666666667,"Jiménez, Eloy",R,13,0.0,0.09090909090909091,0.8461538461538461,0.0013846153846153845,0.02408241011876933,0.155
650402,L,2,64,9,2,93.29428571428572,"Torres, Gleyber",R,114,0.140625,0.03125,0.5614035087719298,0.045710526315789465,0.03725882285009983,0.516
650489,L,4,111,5,20,87.58888888888889,"Castro, Willi",R,168,0.04504504504504504,0.18018018018018017,0.6607142857142857,0.019255952380952377,0.02240953838296823,0.649
650490,L,8,138,9,16,94.61940298507463,"Díaz, Yandy",R,179,0.06521739130434782,0.11594202898550725,0.770949720670391,0.0305195530726257,0.02982989228901111,0.697
650559,L,1,20,1,2,92.35714285714286,"De La Cruz, Bryan",R,28,0.05,0.1,0.7142857142857143,0.02182142857142857,0.02663811150788031,0.25
650859,L,1,95,4,15,89.0,"Rengifo, Luis",R,134,0.042105263157894736,0.15789473684210525,0.7089552238805971,0.01917910447761194,0.022687969513387016,0.613
650968,L,0,19,0,0,87.35714285714286,"Pozo, Yohel",R,20,0.0,0.0,0.95,0.0,0.02145089049622599,0.241
655316,L,5,84,10,8,92.65370370370371,"Monasterio, Andruw",R,118,0.11904761904761904,0.09523809523809523,0.711864406779661,0.04994915254237287,0.04090520251917482,0.583
656305,L,2,59,6,13,95.284375,"Chapman, Matt",R,95,0.1016949152542373,0.22033898305084745,0.6210526315789474,0.03877894736842106,0.03346704406671173,0.496
656413,L,0,4,0,1,94.35,"Fairchild, Stuart",R,22,0.0,0.25,0.18181818181818182,0.0008181818181818182,0.02652957931991532,0.062
656484,L,1,8,1,2,89.21666666666665,"Gray, Tristan",L,21,0.125,0.25,0.38095238095238093,0.029095238095238094,0.02834385667593762,0.118
656537,L,7,80,8,11,92.4725,"Hill, Derek",R,127,0.1,0.1375,0.6299212598425197,0.037779527559055115,0.03369273252804473,0.571
656555,L,6,64,8,17,96.53513513513514,"Hoskins, Rhys",R,127,0.125,0.265625,0.5039370078740157,0.03862992125984252,0.03360431701477237,0.516
656577,L,0,11,0,3,91.5625,"Jackson, Alex",R,24,0.0,0.2727272727272727,0.4583333333333333,0.0022499999999999994,0.024216483791575396,0.155
656582,L,1,13,1,2,91.60000000000001,"Joe, Connor",R,26,0.07692307692307693,0.15384615384615385,0.5,0.0235,0.02739890889317607,0.178
656716,L,0,59,0,8,86.77692307692307,"McKinstry, Zach",L,83,0.0,0.13559322033898305,0.7108433734939759,0.0017349397590361443,0.015100687352815006,0.496
656775,L,1,79,1,22,88.80526315789473,"Mullins, Cedric",L,112,0.012658227848101266,0.27848101265822783,0.7053571428571429,0.008669642857142857,0.017118864279972223,0.568
656811,L,4,85,4,14,92.52325581395348,"O'Hearn, Ryan",L,121,0.047058823529411764,0.16470588235294117,0.7024793388429752,0.02109090909090909,0.02405067325468363,0.586
656941,L,14,128,19,26,95.21315789473684,"Schwarber, Kyle",L,228,0.1484375,0.203125,0.5614035087719298,0.049969298245614024,0.043035587897023664,0.681
656976,L,0,4,0,0,92.0,"Smith, Pavin",L,5,0.0,0.0,0.8,0.0,0.026478442956278957,0.062
657041,L,5,103,4,23,93.5867924528302,"Thomas, Lane",R,165,0.038834951456310676,0.22330097087378642,0.6242424242424243,0.016448484848484848,0.02079027170917664,0.632
657136,L,3,52,4,9,91.564,"Wong, Connor",R,67,0.07692307692307693,0.17307692307692307,0.7761194029850746,0.03674626865671642,0.032191306422777746,0.464
657656,L,1,35,5,5,94.47894736842105,"Laureano, Ramón",R,55,0.14285714285714285,0.14285714285714285,0.6363636363636364,0.0539090909090909,0.03769935295810563,0.368
657757,L,0,45,1,4,92.68571428571428,"Sheets, Gavin",L,72,0.022222222222222223,0.08888888888888889,0.625,0.008986111111111111,0.01999043189716051,0.429
660162,L,0,9,0,0,93.55,"Moncada, Yoán",R,26,0.0,0.0,0.34615384615384615,0.0,0.02455971520582396,0.13
660271,L,12,126,19,16,94.68461538461538,"Ohtani, Shohei",L,198,0.15079365079365079,0.12698412698412698,0.6363636363636364,0.056631313131313116,0.047474009697566155,0.677
660644,L,0,4,0,1,90.9,"Bruján, Vidal",R,4,0.0,0.25,1.0,0.0045,0.026759692956278957,0.062
